Feature1,Feature2,Feature3,Feature4,Feature5
116.4983666,39.2826233,4960.68032,691.89,33.648
116.236084,38.8723755,3604.30383,646.69,149.543
116.4978027,39.2833386,4953.06023,691.89,33.648
115.9963379,40.1319122,6057.97366,671.804,131.424
117.0288696,40.1722412,10706.23019,902.844,339.967
116.8102053,37.4289551,9471.77518,809.332,180.262
117.4878527,38.1180896,7284.80858,694.073,206.292
117.0657959,38.6692215,9647.03731,768.357,183.731
117.3628845,39.1252007,0,0,295.313
116.3908691,38.7930505,4198.67106,654.427,303.105
116.8221648,39.2297058,4206.29115,503.625,336.829
116.9998567,38.5019073,11163.43575,888.439,186.103
116.6232439,40.6933128,4640.63643,711.886,348.749
115.8193359,39.7379212,4191.05096,582.933,66.204
116.0900813,38.4117876,6317.05682,745.519,334.39
114.6967981,38.292984,9799.43916,832.675,184.848
116.9417725,39.6551979,3101.37771,561.156,0
116.1354134,40.2161058,4198.67106,567.117,126.234
116.4259644,39.000301,5288.34431,660.427,330.056
116.4630193,39.6611481,2674.65252,380.364,219.27
116.6246948,39.751049,1996.46428,392.703,5.684
114.6976239,38.285538,9799.43916,832.675,184.848
120.1391212,38.3003082,6309.43672,801.268,190.79
116.3908691,38.7930505,4198.67106,652.898,304.366
117.3563995,39.125771,0,0,0
116.9204712,40.4180603,11308.21751,865.677,182.452
117.4882109,38.1174844,7292.42868,694.073,206.292
118.2321764,37.4581185,8869.78786,805.839,186.864
117.4882109,38.1174844,7292.42868,692.413,206.359
117.3673613,39.2977753,701.04852,381.871,98.366
115.4337676,39.7429047,6720.92173,620.962,121.462
116.9417605,39.6565704,3093.75762,561.156,0
117.0208143,39.2492065,7620.09266,770.205,183.722
115.383314,39.7116394,9784.19898,769.951,128.358
116.236084,38.8723755,3604.30383,647.353,149.767
116.6449505,39.6248932,2636.55206,392.121,7.326
117.3454633,39.1338272,0,0,205.313
120.4010209,38.1405278,9791.81907,741.439,133.583
116.9920946,39.7649231,6195.13533,711.168,180
116.8031178,38.8739777,2369.84882,412.626,294.955
118.0744629,38.5591255,4869.23921,657.648,333.94
117.3569336,39.1506648,137.16167,250.178,205.427
116.8747081,39.7870331,5235.00366,674.131,179.843
114.6547852,38.6818837,8412.5823,762.241,185.018
120.1494698,38.5423737,6888.56376,825.253,245.045
117.008193,36.873642,8092.53841,888.221,267.132
115.383314,39.7116394,9784.19898,770.258,128.165
117.3666382,39.2977233,701.04852,381.871,98.366
118.6361031,38.4792023,6606.62034,682.542,64.269
117.0831091,40.7929346,2788.95391,524.208,186.899
118.0931396,38.7226169,9174.59156,865.6,64.257
115.0547392,39.474472,10622.40917,805.944,132.858
120.59552,38.7999868,1257.31529,429.512,51.302
119.1684026,38.862442,8869.78786,983.342,252.009
114.9071655,39.3673654,7802.97488,771.822,132.958
117.7153413,38.9312439,1562.119,359.044,56.146
117.7153413,38.9312439,1562.119,360.831,54.189
118.4818726,38.8776359,2987.07632,547.152,19.784
116.9993896,40.1098022,9471.77518,914.552,339.987
115.7479209,37.7896729,6949.52451,789.973,335.778
116.9085627,39.3860321,4122.47013,506.792,336.526
118.2174285,39.0300293,9860.3999,965.084,258.151
117.0658569,38.6684767,9654.6574,768.357,183.731
116.5331169,36.9625699,6614.24043,637.607,111.647
116.8102053,37.4289551,9471.77518,811.252,180.785
117.2066863,39.1024475,11308.21751,939.335,257.937
116.9415977,40.3079068,3299.50012,584.739,324.8
117.1356461,37.9517212,11361.55816,818.043,183.245
115.4321899,39.7420644,6720.92173,620.962,121.462
119.6734009,38.7295532,8869.78786,979.876,252.284
116.4263916,39.0008597,5288.34431,660.427,330.056
116.3047485,38.8014299,4785.41819,614.755,331.968
117.4882109,38.1174844,7292.42868,691.592,206.222
116.8359574,38.2759017,9479.39527,742.465,192.095
117.362915,39.1252123,0,0,295.313
116.3908691,38.7930505,4198.67106,654.27,305.67
116.9918213,39.0022562,1539.25872,385.216,0
115.6576538,38.6885873,3596.68374,600.282,265.222
115.1625977,40.0375671,5417.88588,650.287,115.47
116.4642732,39.6599579,2667.03243,380.364,219.27
115.6792311,39.9652358,5600.76811,727.782,139.541
116.9085627,39.3860321,4122.47013,506.057,336.719
117.3454742,39.1338245,0,0,205.313
117.4887864,38.1165619,7292.42868,691.592,206.222
116.8747081,39.7863922,5235.00366,674.131,179.843
115.1598774,40.0366004,5425.50597,650.287,115.47
116.8040771,38.8743307,2369.84882,412.626,294.955
117.3052647,37.3107341,6888.56376,734.161,171.441
116.9306548,39.437027,10081.38259,869.898,188.941
115.3029746,36.8382289,53.34065,209.571,25.313
117.3045317,37.3068237,6888.56376,734.161,171.441
117.3666382,39.2977233,701.04852,380.039,98.407
118.234314,39.0213892,6789.50256,763.172,255.525
117.3660889,39.2976302,701.04852,380.039,98.407
120.1505127,40.8763733,6507.55913,716.439,194.216
119.7811293,37.6700708,7193.36747,693.989,104.37
115.3821199,39.710907,9784.19898,770.258,128.165
117.0299253,40.174395,10706.23019,902.844,339.967
118.0749644,38.559906,4861.61912,657.648,333.94
120.8815533,38.4499969,9784.19898,730.097,122.36
116.9918558,39.0032043,1539.25872,385.216,0
116.9558924,40.6188292,9784.19898,778.53,120.286
117.3571777,39.1503855,129.54158,250.178,205.427
116.8638819,41.2698157,11308.21751,894.568,186.419
117.9142456,38.7901177,8412.5823,716.14,77.15
117.1115112,37.8788452,9479.39527,757.937,184.485
116.9206238,40.4150701,11308.21751,865.677,182.452
116.9266543,39.065918,8420.20239,748.556,185.964
117.7149234,38.931427,1562.119,360.831,54.189
116.7087402,40.3904114,3611.92392,509.879,165.055
116.9088612,39.3864899,4114.85004,506.057,336.719
117.0659538,38.667572,9654.6574,768.357,183.731
117.2081299,39.1022504,11308.21751,939.335,257.937
117.2081299,39.1022504,11308.21751,939.629,258.402
116.9270126,39.0629425,8435.44257,748.556,185.964
117.9119873,38.7904435,8412.5823,716.14,77.15
115.9945068,40.1306763,6073.21385,671.804,131.424
118.2321764,37.4581185,8869.78786,801.991,183.972
116.9997559,40.110672,9471.77518,914.552,339.987
118.2192993,39.0297221,9868.02,965.084,258.151
116.9417605,39.6565704,3093.75762,561.156,0
116.4965157,39.2848206,4945.44014,691.89,33.648
114.6547852,38.6818837,8412.5823,762.241,185.018
116.6246948,39.751049,1996.46428,392.703,5.684
116.8228216,39.230896,4206.29115,503.625,336.829
116.3047485,38.8014299,4785.41819,613.121,331.887
118.0931396,38.7226169,9174.59156,865.6,64.257
116.9306548,39.437027,10081.38259,869.898,188.941
116.9334984,36.4224701,6217.99561,740.265,345.512
116.3925038,38.7940063,4198.67106,654.27,305.67
116.0900813,38.4117876,6317.05682,745.519,334.39
118.2322958,37.4564892,8869.78786,801.991,183.972
117.0831091,40.7929346,2788.95391,524.208,186.899
116.9920946,39.7649231,6195.13533,711.168,180
116.427063,39.0017442,5280.72421,660.427,330.056
117.0209351,39.2474934,7635.33285,770.205,183.722
118.2377293,39.0206909,6804.74275,763.172,255.525
116.3053297,38.8022919,4785.41819,613.121,331.887
116.8359574,38.2749241,9479.39527,742.465,192.095
116.4647827,39.6595273,2667.03243,380.364,219.27
118.4818726,38.8776359,2987.07632,547.152,19.784
118.0878906,38.7245721,9174.59156,865.6,64.257
117.3629728,39.1252327,0,0,295.313
114.2280995,40.1087098,10927.21287,753.766,90.141
116.6446533,39.6269407,2621.31188,392.121,7.326
116.9558924,40.6188292,9784.19898,778.53,120.286
118.2192993,39.0297221,9868.02,964.705,258.259
116.9918558,39.0032043,1539.25872,385.216,0
117.0209351,39.2474934,7635.33285,772.053,183.714
117.4883901,38.1171585,7300.04877,691.592,206.222
118.0753227,38.5605011,4853.99902,657.648,333.94
116.9306548,39.437027,10081.38259,868.069,188.96
115.4321899,39.7420644,6720.92173,623.145,122.745
116.8746948,39.785358,5242.62375,674.131,179.843
114.6337891,38.8707927,11620.64131,880.129,185.555
117.3654507,39.2975922,693.42843,380.039,98.407
117.1101976,38.2367978,8869.78786,786.402,183.105
116.9157104,40.6239166,10089.00268,787.729,182.291
114.6976239,38.285538,9799.43916,832.675,184.848
117.9119873,38.7904435,8412.5823,715.948,77.905
120.132693,37.8797607,7193.36747,700.891,96.524
117.0659538,38.667572,9654.6574,768.239,183.594
118.9678345,38.8886688,8107.77859,798.805,253.708
116.5331169,36.9625699,6614.24043,637.607,111.647
117.7144165,38.9318227,1562.119,360.831,54.189
118.6361031,38.4792023,6606.62034,682.542,64.269
117.1119889,37.8740162,9479.39527,757.937,184.485
117.3573303,39.1501007,129.54158,250.178,205.427
116.9206862,40.4139994,11308.21751,865.677,182.452
118.4818726,38.8776359,2987.07632,546.528,19.602
116.8040771,38.8743307,2369.84882,412.626,294.955
117.2093506,39.1020642,11308.21751,939.629,258.402
118.4814453,38.87866,2987.07632,546.528,19.602
116.4016074,36.5921538,9174.59156,753.09,31.423
115.3821199,39.710907,9784.19898,769.436,127.863
117.0299253,40.174395,10706.23019,902.844,339.967
121.7953491,39.0195271,11003.4138,712.105,131.943
117.1356461,37.9517212,11361.55816,814.345,183.259
117.7144165,38.9318227,1562.119,362.713,51.843
116.9918213,39.0037925,1531.63862,385.216,0
118.220459,39.0295358,9868.02,964.705,258.259
121.275914,38.1148224,10698.6101,895.451,334.389
117.6886441,37.1861572,7802.97488,773.686,330.612
116.9092407,39.3871967,4114.85004,506.057,336.719
114.8962734,39.3594818,7802.97488,771.822,132.958
116.9920654,39.7613836,6217.99561,711.168,180
116.927132,39.0622101,8443.06267,748.556,185.964
115.7479209,37.7896729,6949.52451,789.973,335.778
116.7624456,40.8263126,6416.11802,795.494,13.874
117.1853768,37.3085175,10698.6101,897.855,191.542
116.4958589,39.285553,4937.82004,691.89,33.648
116.4274902,39.0023028,5280.72421,660.427,330.056
116.9415977,40.3079068,3299.50012,589.902,324.713
116.8231201,39.2314329,4206.29115,503.625,336.829
116.8103807,37.417099,9479.39527,811.252,180.785
116.3925038,38.7940063,4198.67106,653.386,306.935
116.9417725,39.6585497,3086.13753,561.156,0
116.9092407,39.3871967,4114.85004,505.328,336.912
116.3056879,38.8028412,4785.41819,613.121,331.887
116.6445923,39.6274109,2613.69178,392.121,7.326
117.3630219,39.1252472,0,0,295.313
120.1505127,40.8763733,6507.55913,716.439,194.216
116.9418335,40.6125641,9784.19898,778.53,120.286
116.9334984,36.4224701,6217.99561,738.472,345.476
114.520813,40.365921,11917.82492,1024.991,258.325
116.8050537,38.8746565,2369.84882,412.626,294.955
117.020874,39.2463226,7635.33285,772.053,183.714
118.5539139,41.4808836,9784.19898,737.022,160.017
118.2390137,39.0204116,6804.74275,763.172,255.525
117.3654507,39.2975922,693.42843,379.773,98.13
117.3574497,39.1498718,129.54158,250.178,205.427
116.9311324,39.4348755,10081.38259,868.069,188.96
117.008193,36.873642,8092.53841,887.116,266.289
117.3648536,39.2975006,693.42843,379.773,98.13
116.3302335,40.3735921,3901.48744,644.666,88.683
116.9527817,36.5732574,5395.0256,596.347,89.822
118.0588432,37.0185723,7505.79127,765.575,171.654
117.7140503,38.9320089,1562.119,362.713,51.843
118.2216797,39.0293496,9875.64009,964.705,258.259
117.1121083,37.8732248,9479.39527,757.937,184.485
116.9157104,40.6239166,10089.00268,785.879,182.296
115.3799704,39.7096252,9784.19898,769.436,127.863
117.3045317,37.3068237,6888.56376,734.161,171.441
120.132693,37.8797607,7193.36747,700.891,96.524
116.6232439,40.6933128,4640.63643,711.886,348.749
116.4958589,39.285553,4937.82004,693.432,33.563
115.8193359,39.7379212,4191.05096,582.933,66.204
116.9273071,39.0610983,8443.06267,748.556,185.964
116.4274902,39.0023028,5280.72421,660.427,330.056
116.9918213,39.0041649,1531.63862,385.216,0
116.9207764,40.4126587,11308.21751,865.677,182.452
116.3056879,38.8028412,4785.41819,613.121,331.887
117.2111206,39.1017849,11308.21751,939.629,258.402
117.2111206,39.1017849,11308.21751,939.984,258.867
118.6361031,38.4792023,6606.62034,682.542,64.269
116.9417725,39.6585497,3086.13753,561.156,0
117.90979,38.790816,8412.5823,715.948,77.905
115.9929199,40.1295776,6080.83394,671.804,131.424
118.0991211,40.7759857,9509.87564,865.064,302.942
117.7140503,38.9320089,1562.119,363.997,49.747
114.6839418,38.3379364,12222.62863,834.087,172.985
116.9094849,39.3876622,4107.22994,505.328,336.912
117.3574497,39.1498718,129.54158,250.178,205.427
117.0831091,40.7929346,2788.95391,524.208,186.899
115.4286499,39.7408075,6728.54182,623.145,122.745
116.7087402,40.3904114,3611.92392,509.879,165.055
115.7495572,37.7925568,6941.90441,789.973,335.778
117.0659538,38.667572,9654.6574,768.239,183.594
118.4814453,38.87866,2987.07632,546.528,19.602
116.3059268,38.8031616,4785.41819,613.121,331.887
116.9311324,39.4348755,10081.38259,868.069,188.96
116.3925038,38.7940063,4198.67106,652.821,308.203
117.4883901,38.1171585,7300.04877,691.592,206.222
116.8234187,39.2319946,4206.29115,503.625,336.829
116.4280303,39.0031128,5273.10412,660.427,330.056
115.8140869,39.7404351,4206.29115,582.933,66.204
116.8103807,37.417099,9479.39527,813.199,181.174
116.9997559,40.110672,9471.77518,914.552,339.987
116.4951782,39.2863645,4937.82004,693.432,33.563
118.2324089,37.4544983,8869.78786,801.991,183.972
115.1598774,40.0366004,5425.50597,650.287,115.47
116.6445923,39.6274109,2613.69178,392.121,7.326
120.4010209,38.1405278,9791.81907,741.439,133.583
117.0209337,39.2455444,7642.95294,772.053,183.714
116.3944702,38.7951919,4198.67106,652.821,308.203
115.0467383,39.4687042,10645.26945,805.944,132.858
116.9998567,38.5019073,11163.43575,888.439,186.103
117.0004538,38.497467,11178.67593,888.439,186.103
115.4286499,39.7408075,6728.54182,625.145,124.255
116.8359574,38.2749241,9479.39527,742.465,192.095
116.8050537,38.8746565,2369.84882,412.626,294.955
116.8369724,38.273062,9479.39527,742.465,192.095
117.3517914,39.1271093,53.34065,263.401,267.188
120.3938521,38.1351471,9791.81907,741.439,133.583
117.1311646,40.8126068,1440.19751,448.414,187.595
116.4016074,36.5921538,9174.59156,753.09,31.423
116.9920654,39.7613836,6217.99561,711.168,180
117.4894051,38.1156223,7315.28895,691.592,206.222
117.3630524,39.1252589,0,0,295.313
116.9313116,39.4340057,10081.38259,868.069,188.96
115.6769839,39.9631875,5608.3882,727.782,139.541
116.805745,38.874939,2362.22872,412.626,294.955
116.9418335,40.6125641,9784.19898,778.53,120.286
114.6337891,38.8707927,11620.64131,880.31,185.675
117.3454742,39.1338245,0,0,205.313
116.7573242,40.8421783,6484.69885,795.494,13.874
116.9334984,36.4224701,6217.99561,738.472,345.476
118.0753227,38.5605011,4853.99902,653.507,333.943
117.90979,38.790816,8412.5823,715.519,78.806
118.2390137,39.0204116,6804.74275,764.966,255.56
116.3302335,40.3735921,3901.48744,644.666,88.683
116.8747081,39.7836914,5257.86394,674.131,179.843
118.4808615,38.8799744,2987.07632,546.528,19.602
116.4004326,36.5937195,9174.59156,753.09,31.423
115.3790283,39.7091054,9784.19898,769.436,127.863
118.2241158,39.0289307,9875.64009,964.705,258.259
120.59552,38.7999868,1264.93538,430.673,51.109
114.8962734,39.3594818,7802.97488,771.822,132.958
120.1391212,38.3003082,6309.43672,801.268,190.79
116.4647827,39.6595273,2667.03243,380.364,219.27
115.3790283,39.7091054,9784.19898,769.766,127.669
117.1106347,38.2307281,8862.16776,786.402,183.105
116.3302335,40.3735921,3901.48744,648.369,88.691
116.920811,40.4115787,11308.21751,865.677,182.452
117.3648536,39.2975006,693.42843,379.773,98.13
116.9918558,39.0047607,1531.63862,385.216,0
117.9086304,38.7909556,8412.5823,715.519,78.806
116.9098763,39.3883209,4107.22994,505.328,336.912
116.5331169,36.9625699,6614.24043,637.607,111.647
119.1684026,38.862442,8869.78786,983.342,252.009
116.6243512,39.7533417,1981.22409,392.703,5.684
116.3063447,38.8037567,4785.41819,613.121,331.887
117.0319214,40.1786041,10706.23019,902.844,339.967
115.1598774,40.0366004,5425.50597,651.959,115.4
116.236084,38.8723755,3604.30383,647.353,149.767
116.4280303,39.0031128,5273.10412,658.823,329.975
118.0844581,38.7258911,9174.59156,865.6,64.257
118.2324152,37.4529047,8869.78786,801.991,183.972
116.1354134,40.2161058,4198.67106,567.117,126.234
116.8103807,37.417099,9479.39527,813.384,181.696
116.9417605,39.6600037,3078.51743,561.156,0
114.6828759,38.3308799,12222.62863,834.087,172.985
116.4945679,39.2871094,4930.19995,693.432,33.563
116.9415977,40.3079068,3299.50012,589.902,324.713
116.8105217,37.4149646,9479.39527,813.384,181.696
115.6576538,38.6885873,3482.38235,600.282,265.222
116.9437825,40.3101879,3322.3604,589.902,324.713
115.6755482,40.3903043,7193.36747,774.271,57.602
118.241394,39.0199461,6812.36284,764.966,255.56
116.3285481,40.3736386,3916.72763,648.369,88.691
116.8064575,38.8752152,2362.22872,412.626,294.955
116.9315186,39.4329575,10081.38259,868.069,188.96
117.1122277,37.8715955,9479.39527,757.937,184.485
114.6982006,38.2801208,9799.43916,832.675,184.848
117.3577881,39.1492682,129.54158,250.178,205.427
117.3631071,39.1252785,0,0,295.313
117.2706961,36.8518982,10089.00268,926.907,191.175
115.1560697,40.0352038,5433.12607,651.959,115.4
118.4808615,38.8799744,2987.07632,547.046,19.171
118.5539139,41.4808836,9791.81907,737.022,160.017
117.3038304,37.3029785,6888.56376,734.161,171.441
118.4805298,38.8807549,2987.07632,547.046,19.171
115.3780518,39.7085468,9784.19898,769.766,127.669
120.8623657,38.4404173,9784.19898,730.097,122.36
116.0900813,38.4117876,6317.05682,745.519,334.39
116.9918558,39.005127,1531.63862,385.216,0
116.9101151,39.3888245,4099.60985,505.328,336.912
117.3648536,39.2975006,693.42843,377.94,98.17
116.9274902,39.0596086,8458.30285,748.556,185.964
117.0662231,38.663868,9669.89759,768.239,183.594
116.7985881,40.6343311,3512.86272,586.733,126.4
117.7130127,38.9327545,1562.119,363.997,49.747
117.3635254,39.2973509,693.42843,377.94,98.17
115.9929199,40.1295776,6080.83394,671.804,131.424
117.1356461,37.9517212,11361.55816,814.345,183.259
115.3780518,39.7085468,9784.19898,769.766,127.669
120.59552,38.7999868,1264.93538,430.673,51.109
117.9076021,38.7910767,8412.5823,715.519,78.806
118.241394,39.0199461,6812.36284,764.966,255.56
117.2111206,39.1017849,11308.21751,939.984,258.867
116.9315186,39.4329575,10081.38259,868.069,188.96
119.1684026,38.862442,8869.78786,983.342,252.009
118.4805298,38.8807549,2987.07632,547.046,19.171
115.4271399,39.7399292,6728.54182,625.145,124.255
115.991394,40.1283875,6088.45404,671.804,131.424
118.2258911,39.0286514,9883.26018,964.705,258.259
116.8234187,39.2319946,4206.29115,503.625,336.829
116.6232439,40.6933128,4640.63643,711.886,348.749
117.3577881,39.1492682,129.54158,250.178,205.427
116.9161377,40.6160431,10089.00268,785.879,182.296
120.1391212,38.3003082,6309.43672,801.268,190.79
116.9334984,36.4224701,6210.37552,738.472,345.476
116.9274902,39.0596086,8458.30285,748.556,185.964
116.236084,38.8723755,3604.30383,647.353,149.767
118.6361031,38.4792023,6606.62034,682.542,64.269
117.1107515,38.229538,8869.78786,786.402,183.105
118.9678345,38.8886688,8107.77859,798.805,253.708
